# 2025年01月06日 星期一 21时24分17秒

# input dimensionality
5

# covariance function
CovSum(CovSEard, CovNoise)

# log-hyperparameter
8.754051839 8.924464149 -0.848842973 -0.2055819966 -0.2055819966 -1.412207739 -3.804338904 

# data (target value in first column)
0.09308425897 0.8567135417 2.347288594 -0.3677378811 0.5 0.3 
0.4487550168 0.01968931423 0.275707618 -0.8740212878 0.5 -0.5 
0.07999214646 1.673096992 1.167960686 -0.3141807807 0.5 0.3 
0.05115667732 1.880397309 -0.3852660004 -0.2745401461 0.5 0.25 
0.2793083932 0.1545704895 1.05397121 -0.6507143279 0.5 -0.1 
0.0005024887682 2.225192104 -0.01490732827 0.001973124041 0.5 0.5 
0.001986418316 -0.6015482527 -0.001575473591 -0.0003002263457 0.5 0.5 
-0.2434493245 0.2071829302 -1.012834581 0.6477355961 0 0.5 
-0.09436541945 0.8551235777 -2.34913538 0.3657020313 0.3 0.5 
0.02766490209 1.725334642 1.37496113 0.1232251437 0.25 0.5 
-0.08491170047 1.382369869 -2.360896665 0.239306262 0.4 0.5 
-0.09360161822 0.906249601 -2.374964921 0.363442349 0.3 0.5 
0.2278388423 0.2513122683 0.8521994283 -0.6327840999 0.5 0 
0.09324277789 0.854625175 2.370405279 -0.3685643432 0.5 0.3 
0.001679975174 2.070962718 -0.02912490283 0.0001693300851 0.5 0.5 
-0.00355578508 1.790181533 -1.242030161 -0.165797094 0.5 0.25 
-0.09422122513 0.8608731638 -2.354636319 0.3652745851 0.3 0.5 
-0.1446374131 0.4489608961 -1.476522182 0.5439434354 0.2 0.5 
-0.1400085849 1.681170277 -1.132825134 0.1002291978 0.4788 0.2706 
-0.09376846842 0.9870933534 -2.247641685 0.3639350523 0.3 0.5 
0.02753440359 0.7914487097 2.360283084 -0.3044396312 -0.5 0.5 
0.0795508757 1.774786078 0.3499089197 -0.3508965399 0.5 0.25 
0.01238579751 2.247411871 0.007366992023 -0.002113177537 0.4816 0.5 
0.001321598655 1.996901683 -0.0006162874196 0.0007183185033 0.5 0.5 
-0.00355578508 1.790181533 -1.242030161 -0.165797094 0.5 0.25 
-0.04047958262 1.912043236 0.7327357007 0.2635457742 0.25 0.5 
-0.4124838423 1.073947963 -0.6137088776 0.7669445368 -0.5 0.5 
0.1802943203 0.1104629981 0.8605495853 -0.6227753654 0.5 0.1 
-0.08862474712 1.33978569 -2.355671676 0.2482658669 0.4 0.5 
0.4180922045 0.02320645897 0.6677016308 -0.7604728827 0.5 -0.4 
-0.05523399358 1.741699703 -2.367829853 0.1751544103 0.4 0.5 
-0.06023499996 1.907635064 0.3012625225 0.3105334755 0.25 0.5 
-0.09439608856 0.854935866 -2.34867285 0.3657929978 0.3 0.5 
0.02753440359 0.7914487097 2.360283084 -0.3044396312 -0.5 0.5 
-0.09450284002 0.8735168148 -2.377517797 0.3661097818 0.3 0.5 
0.002634317714 2.264238412 0.00668910888 -0.001292648637 0.5 0.5 
0.0004136848757 -0.1188906971 0.004675752958 -0.0008145638009 -0.4 -0.4 
-0.1449607115 0.4785254774 -1.421498901 0.5448143245 0.2 0.5 
0.1802943203 0.1104629981 0.8605495853 -0.6227753654 0.5 0.1 
0.4388135784 0.008442734127 0.4087862413 -0.831422834 0.5 -0.5 
-0.4285044424 -0.2382164815 -0.279462271 0.8196687382 -0.3 0.5 
-0.3887189555 0.3986880184 -0.8300344033 0.7229996633 -0.3 0.5 
0.001323986797 1.821234683 -0.0009614818063 0.0007146527947 0.5 0.5 
-0.438744656 -0.3790105171 -0.6810925363 0.836006679 -0.4 0.5 
0.09082011886 1.08398088 2.236664654 -0.356598641 0.5 0.3 
0.07799237042 1.73893334 0.9806524129 -0.3075826748 0.5 0.3 
-0.09375406836 0.9774956997 -2.259549333 0.3638925074 0.3 0.5 
0.4450049291 -0.01469916609 0.3579761215 -0.8553477197 0.5 -0.5 
0.09294921804 0.8579415172 2.348432901 -0.3670391167 0.5 0.3 
-0.2271417367 0.8732473934 -2.359530925 0.3066652742 0.5 0.3 
-0.2434782866 0.2025759661 -1.025613106 0.6477856044 0 0.5 
-0.0001392343778 -0.6667481033 -0.002102562233 0.0004198020261 -0.4 -0.4 
-0.06023499996 1.907635064 0.3012625225 0.3105334755 0.25 0.5 
-0.09330416384 0.9584797805 -2.344273956 0.3625653366 0.3 0.5 
0.01238579751 2.247411871 0.007366992023 -0.002113177537 0.4816 0.5 
-0.04047958262 1.912043236 0.7327357007 0.2635457742 0.25 0.5 
-0.09460799684 0.8537717644 -2.351635289 0.3664220247 0.3 0.5 
-0.1621652726 1.460508971 -1.495026467 0.247563467 0.4224 0.3266 
-0.09459393005 0.8588098585 -2.339197464 0.366380243 0.3 0.5 
-0.28242517 0.2319666012 -1.019019187 0.6513066872 -0.1 0.5 
-0.05265739243 1.780727378 -2.306518657 0.1700747056 0.4 0.5 
0.001321598655 1.996901683 -0.0006162874196 0.0007183185033 0.5 0.5 
-0.09436541945 0.8551235777 -2.34913538 0.3657020313 0.3 0.5 
-0.09474733964 0.8639661615 -2.374765082 0.3668361252 0.3 0.5 
0.3222934746 0.1794529916 0.9608966957 -0.6632827958 0.5 -0.2 
0.1881313167 1.453341672 1.447902667 -0.2887820868 0.3476 0.4014 
-0.03773669145 1.707447615 -1.393483937 -0.1070206757 0.5 0.25 
-0.09442139474 1.42208457 -1.533842847 0.3658682364 0.3 0.5 
-0.05450457432 1.751060024 -2.361274378 0.1737098961 0.4 0.5 
0.03595789208 2.063775952 -1.112153189 -0.2035857649 0.5 0.3 
0.001590407676 2.263091272 -0.006495794923 0.0003065430341 0.5 0.5 
-0.1649781941 1.468607495 -1.537851299 0.2032802201 0.4488 0.3006 
-0.01880380779 1.863540525 1.041017553 0.2153979173 0.25 0.5 
0.1741390833 1.497312129 1.548983727 -0.1364202961 0.2676 0.4814 
0.003310081233 2.225288002 -0.0008379764067 -0.002327915955 0.5 0.5 
-0.3918782924 0.4665189521 -0.6338484474 0.7287623103 -0.3 0.5 
-0.2832188276 0.251488156 -0.9939588113 0.652499062 -0.1 0.5 
0.001895292452 2.195353211 0.003956740683 -0.00016051537 0.5 0.5 
-0.2434493245 0.2071829302 -1.012834581 0.6477355961 0 0.5 
0.08877539635 1.67076086 0.7227022143 -0.3834392612 0.5 0.25 
0.09295779812 0.8503129287 2.348577024 -0.3670833687 0.5 0.3 
0.1176368518 1.005381536 1.556535013 -0.5094330416 0.5 0.2 
-0.07870950472 1.794989712 -0.3157706255 0.3571887946 0.25 0.5 
0.02155616519 2.048737773 -0.105538145 0.1240070119 0.2692 0.5 
-0.05265739243 1.780727378 -2.306518657 0.1700747056 0.4 0.5 
8.772377275e-06 -0.9972133822 0.0006004298226 8.923723736e-05 -0.4 -0.4 
0.1395245646 1.480015886 1.210399895 -0.3860046562 0.4376 0.3114 
0.09290695136 0.8569787084 2.348161777 -0.3668213941 0.5 0.3 
-0.0950586579 0.8624399069 -2.337371449 0.3677626348 0.3 0.5 
0.4488529503 0.02084512259 0.2733971343 -0.8745810252 0.5 -0.5 
-0.09422122513 0.8608731638 -2.354636319 0.3652745851 0.3 0.5 
0.2347382113 0.2723081539 1.084630697 -0.646136877 0.5 0 
-0.2001292693 0.2735741385 -1.083538996 0.6294743852 0.1 0.5 
0.4046766757 0.07265099709 0.7039422097 -0.736004512 0.5 -0.4 
0.002790455563 2.260840548 -0.001709940923 -0.001531845298 0.5 0.5 
-0.09450284002 0.8735168148 -2.377517797 0.3661097818 0.3 0.5 
0.4488529503 0.02084512259 0.2733971343 -0.8745810252 0.5 -0.5 
-0.3977795336 1.343731539 -0.2098242911 0.7270798581 -0.5 0.5 
-0.1670183932 0.2993573531 -1.126321281 0.6077657662 0.2 0.5 
-0.1393595966 1.693308615 -1.07549793 0.1836669511 0.4288 0.3206 
0.02766490209 1.725334642 1.37496113 0.1232251437 0.25 0.5 
0.002854760618 2.259583361 0.003578253259 -0.001630360387 0.5 0.5 
-0.1643275973 1.483469698 -1.56129204 0.156391058 0.4738 0.2756 
0.09230710702 0.9497657203 2.35968602 -0.3637802934 0.5 0.3 
-0.007393414086 1.831347402 1.148929712 0.1914403935 0.25 0.5 
0.2787205184 0.1886385878 1.081602055 -0.6497904994 0.5 -0.1 
-0.09454064659 0.8551595403 -2.348384811 0.3662220092 0.3 0.5 
0.2791419279 0.1678505708 1.068316447 -0.6504525386 0.5 -0.1 
-0.09474733964 0.8639661615 -2.374765082 0.3668361252 0.3 0.5 
-0.2850499103 0.2290286162 -0.9376573131 0.6552626797 -0.1 0.5 
-0.09448325242 0.8560249023 -2.348484808 0.3660516306 0.3 0.5 
0.0008388469378 2.25485695 0.001019317124 0.001457854266 0.5 0.5 
-9.066428722e-05 -1.0163783 -0.00118754475 0.0003113106731 -0.4 -0.4 
-0.09436541945 0.8551235777 -2.34913538 0.3657020313 0.3 0.5 
0.003955264815 1.798826986 1.239239817 0.1685094149 0.25 0.5 
-0.07665332451 1.482042904 -2.371815313 0.2202367557 0.4 0.5 
